输入商标名,历史商标名,输入商标编号,历史商标编号,所属大类,两个商标有共同小项？,汉字编辑距离相似度,拼音相似度,汉字包含被包含,汉字排列组合,汉字含义相近,汉字字形相似度,英文编辑距离相似度,英文包含被包含,英文排列组合,数字完全匹配,商标状态,历史商标状态,是否相似商标
康熙九龙 KANGXIKOWLOON,MAZZOT UHREN;美世德屋赫伦,18223901,3884080,14,True,0.0,0.25,0.0,0.0,0.04,0.0,0.38,0.0,0.0,0.0,1,1,0
达京,MAZZOT UHREN;美世德屋赫伦,16338272,3884080,14,True,0.0,0.1,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1,1,0
酷梦,MAZZOT UHREN;美世德屋赫伦,16337505,3884080,14,True,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
博兹,铂兹  BZBERZIN,16255755,15792455,14,True,0.5,1.0,0.5,0.5,0.84,0.67,0.0,0.0,0.0,0.0,1,1,1
酷达,MAZZOT UHREN;美世德屋赫伦,16337496,3884080,14,True,0.0,0.1,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,1,1,0
劳伦苏蒂 LOLUNSD,MAZZOT UHREN;美世德屋赫伦,16238011,3884080,14,True,0.0,0.2,0.25,0.17,0.02,0.0,0.36,0.0,0.0,0.0,1,1,0
沪珍宝银楼,MAZZOT UHREN;美世德屋赫伦,16517761,3884080,14,True,0.0,0.2,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,1,1,0
星翡珠宝,MAZZOT UHREN;美世德屋赫伦,18858407,3884080,14,True,0.0,0.25,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1,1,0
娜琴,MAZZOT UHREN;美世德屋赫伦,16237981,3884080,14,True,0.0,0.15,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1,1,0
米菲缇,MAZZOT UHREN;美世德屋赫伦,16100842,3884080,14,True,0.0,0.25,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,1,1,0
蒙特雅宝,MAZZOT UHREN;美世德屋赫伦,16237894,3884080,14,True,0.0,0.3,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,1,1,0
罗金匠 LOJINJ,MAZZOT UHREN;美世德屋赫伦,16238015,3884080,14,True,0.0,0.15,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,1,1,0
NDY,MAZZOT UHREN;美世德屋赫伦,16238041,3884080,14,True,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,1,1,0
露莱丽,MAZZOT UHREN;美世德屋赫伦,16238044,3884080,14,True,0.0,0.2,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,1,1,0
浪喜格 LGXIGE,MAZZOT UHREN;美世德屋赫伦,16238046,3884080,14,True,0.0,0.15,0.0,0.0,0.02,0.0,0.27,0.0,0.0,0.0,1,1,0
戴京祥,MAZZOT UHREN;美世德屋赫伦,19739529,3884080,14,True,0.0,0.2,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,1,1,0
HKAU,MAZZOT UHREN;美世德屋赫伦,19932301,3884080,14,True,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,1,1,0
简地亚,MAZZOT UHREN;美世德屋赫伦,19129218,3884080,14,True,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
禧满庄,MAZZOT UHREN;美世德屋赫伦,16897884,3884080,14,True,0.0,0.2,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1,1,0
心灵宫殿 THE SOUL PALACE,MAZZOT UHREN;美世德屋赫伦,18500474,3884080,14,True,0.0,0.2,0.0,0.0,0.04,0.0,0.42,0.0,0.0,0.0,1,1,0
点冠,MAZZOT UHREN;美世德屋赫伦,16185950,3884080,14,True,0.0,0.2,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1,1,0
大拓,MAZZOT UHREN;美世德屋赫伦,17307964,3884080,14,True,0.0,0.1,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1,1,0
希典 CIIEDIAR,MAZZOT UHREN;美世德屋赫伦,16491646,3884080,14,True,0.0,0.2,0.0,0.0,0.01,0.0,0.36,0.0,0.0,0.0,1,1,0
公王钻,MAZZOT UHREN;美世德屋赫伦,19253049,3884080,14,True,0.0,0.2,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1,1,0
好银会,好银惠,16888409,14815004,14,True,0.67,1.0,0.67,0.67,0.91,0.79,0.0,0.0,0.0,0.0,1,1,1
金廊钻城,MAZZOT UHREN;美世德屋赫伦,16897887,3884080,14,True,0.0,0.15,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1,1,0
恭栾,MAZZOT UHREN;美世德屋赫伦,20064472,3884080,14,True,0.0,0.15,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1,1,0
晟迪梵 RSMDR,MAZZOT UHREN;美世德屋赫伦,20189121,3884080,14,True,0.0,0.25,0.0,0.0,0.01,0.0,0.27,0.0,0.0,0.0,1,1,0
韩优良品,MAZZOT UHREN;美世德屋赫伦,17203183,3884080,14,True,0.0,0.2,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,1,1,0
旅伴,MAZZOT UHREN;美世德屋赫伦,16337563,3884080,14,True,0.0,0.1,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,1,1,0
御禛堡,MAZZOT UHREN;美世德屋赫伦,16897885,3884080,14,True,0.0,0.2,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,1,1,0
全季,MAZZOT UHREN;美世德屋赫伦,16337574,3884080,14,True,0.0,0.1,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1,1,0
SIRHARRIS,MAZZOT UHREN;美世德屋赫伦,18836106,3884080,14,True,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,1,1,0
祯菩堂,MAZZOT UHREN;美世德屋赫伦,19391690,3884080,14,True,0.0,0.2,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,1,1,0
悦恋,MAZZOT UHREN;美世德屋赫伦,16531203,3884080,14,True,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
鼎喜,鼎熙 TINGHAY,16744014,16530007,14,True,0.5,1.0,0.5,0.5,0.86,0.68,0.0,0.0,0.0,0.0,1,1,1
典致,典芝,17789465,16747546,14,True,0.5,1.0,0.5,0.5,0.85,0.65,0.0,0.0,0.0,0.0,1,1,1
姿瑞缘,MAZZOT UHREN;美世德屋赫伦,17161265,3884080,14,True,0.0,0.3,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1,1,0
柳俏,MAZZOT UHREN;美世德屋赫伦,19889293,3884080,14,True,0.0,0.15,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1,1,0
九稚尊,MAZZOT UHREN;美世德屋赫伦,18601427,3884080,14,True,0.0,0.3,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,1,1,0
EZEI,MAZZOT UHREN;美世德屋赫伦,16238055,3884080,14,True,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,1,1,0
宋宫玉,MAZZOT UHREN;美世德屋赫伦,16237984,3884080,14,True,0.0,0.2,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,1,1,0
埃沃琪,MAZZOT UHREN;美世德屋赫伦,16521312,3884080,14,True,0.0,0.2,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,1,1,0
御谚堂,MAZZOT UHREN;美世德屋赫伦,16294923,3884080,14,True,0.0,0.1,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1,1,0
RVVP 朗品,MAZZOT UHREN;美世德屋赫伦,18001832,3884080,14,True,0.0,0.1,0.0,0.0,0.02,0.0,0.23,0.0,0.0,0.0,1,1,0
蓝玫瑰 BLUEROSE,MAZZOT UHREN;美世德屋赫伦,19940889,3884080,14,True,0.0,0.2,0.0,0.0,0.01,0.0,0.36,0.0,0.0,0.0,1,1,0
魅遇,美玉记,17854805,3276941,14,True,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
魅遇,美郁,17854805,15566429,14,True,0.0,1.0,0.0,0.0,0.07,0.21,0.0,0.0,0.0,0.0,1,1,1
魅遇,美羽,17854805,15772990,14,True,0.0,1.0,0.0,0.0,0.01,0.38,0.0,0.0,0.0,0.0,1,1,1
玉珊瑚 JADE CORAL,MAZZOT UHREN;美世德屋赫伦,16282748,3884080,14,True,0.0,0.3,0.0,0.0,0.05,0.0,0.5,0.0,0.0,0.0,1,1,0
赛菲祥,MAZZOT UHREN;美世德屋赫伦,17906934,3884080,14,True,0.0,0.25,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,1,1,0
小熊故事 BEAR STORY,MAZZOT UHREN;美世德屋赫伦,19983627,3884080,14,True,0.0,0.2,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,1,1,0
珠翠宫 JADE PALACE,MAZZOT UHREN;美世德屋赫伦,16750068,3884080,14,True,0.0,0.2,0.0,0.0,0.03,0.0,0.5,0.0,0.0,0.0,1,1,0
领舵,MAZZOT UHREN;美世德屋赫伦,17601990,3884080,14,True,0.0,0.2,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,1,1,0
御龙佩,MAZZOT UHREN;美世德屋赫伦,16823224,3884080,14,True,0.0,0.15,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,1,1,0
臣翠,MAZZOT UHREN;美世德屋赫伦,18973152,3884080,14,True,0.0,0.2,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1,1,0
法缇纳 LE FATINA,MAZZOT UHREN;美世德屋赫伦,16882323,3884080,14,True,0.0,0.15,0.0,0.0,0.04,0.0,0.32,0.0,0.0,0.0,1,1,0
童萌慧,MAZZOT UHREN;美世德屋赫伦,17769779,3884080,14,True,0.0,0.25,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1,1,0
法瑞纳,MAZZOT UHREN;美世德屋赫伦,16882369,3884080,14,True,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
周金昌,MAZZOT UHREN;美世德屋赫伦,18273787,3884080,14,True,0.0,0.15,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1,1,0
中项,中享;JONXAN,18586553,1652830,14,True,0.5,1.0,0.5,0.5,0.86,0.67,0.0,0.0,0.0,0.0,1,1,1
诺澳,奥诺 AONO,16533735,16313777,14,True,0.0,0.33,0.5,0.5,0.05,0.9,0.0,0.0,0.0,0.0,1,1,1
诺澳,奥诺,16533735,16313774,14,True,0.0,0.33,0.5,0.5,0.05,0.9,0.0,0.0,0.0,0.0,1,1,1
菲大福,金大福之翡翠物语 THE STORY OF JADE,18433491,12129385,14,True,0.25,0.22,0.67,0.25,0.47,0.0,0.0,0.0,0.0,0.0,1,1,1
雅帝仕 IAY DEZ,MAZZOT UHREN;美世德屋赫伦,19649974,3884080,14,True,0.0,0.2,0.0,0.0,0.08,0.0,0.36,0.0,0.0,0.0,1,1,0
周潮福,MAZZOT UHREN;美世德屋赫伦,17920502,3884080,14,True,0.0,0.2,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1,1,0
念影,MAZZOT UHREN;美世德屋赫伦,19619153,3884080,14,True,0.0,0.1,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,1,1,0
奢妃,奢菲尔,16336188,14163929,14,True,0.33,0.7,0.5,0.33,0.56,0.0,0.0,0.0,0.0,0.0,1,1,1
智戒,致洁,18816738,16331608,14,True,0.0,1.0,0.0,0.0,0.01,0.45,0.0,0.0,0.0,0.0,1,1,1
智戒,质洁,18816738,16331561,14,True,0.0,1.0,0.0,0.0,0.02,0.56,0.0,0.0,0.0,0.0,1,1,1
智戒,智洁,18816738,16331748,14,True,0.5,1.0,0.5,0.5,0.85,0.67,0.0,0.0,0.0,0.0,1,1,1
SS,MAZZOT UHREN;美世德屋赫伦,19886754,3884080,14,True,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,1,1,0
恬心佳缘,MAZZOT UHREN;美世德屋赫伦,16273399,3884080,14,True,0.0,0.2,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,1,1,0
冠菲,MAZZOT UHREN;美世德屋赫伦,16273212,3884080,14,True,0.0,0.1,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1,1,0
迪利时,MAZZOT UHREN;美世德屋赫伦,19957338,3884080,14,True,0.0,0.25,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,1,1,0
奇玉迹,MAZZOT UHREN;美世德屋赫伦,20042408,3884080,14,True,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
裕祥,玉人香,19055451,16129776,14,True,0.0,0.67,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,1,1,1
裕祥,晟祥裕,19055451,16240641,14,True,0.33,0.43,0.5,0.67,0.61,0.0,0.0,0.0,0.0,0.0,1,1,1
裕祥,玉问香,19055451,16091280,14,True,0.0,0.67,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,1,1,1
裕祥,瑜香,19055451,16921183,14,True,0.0,1.0,0.0,0.0,0.09,0.4,0.0,0.0,0.0,0.0,1,1,1
裕祥,珠玉祥,19055451,17833335,14,True,0.33,0.67,0.5,0.33,0.6,0.0,0.0,0.0,0.0,0.0,1,1,1
裕祥,君玉祥,19055451,19000536,14,True,0.33,0.67,0.5,0.33,0.61,0.0,0.0,0.0,0.0,0.0,1,1,1
裕祥,鑫玉祥,19055451,14725386,14,True,0.33,0.67,0.5,0.33,0.6,0.0,0.0,0.0,0.0,0.0,1,1,1
裕祥,金玉祥,19055451,16527089,14,True,0.33,0.67,0.5,0.33,0.63,0.0,0.0,0.0,0.0,0.0,1,1,1
裕祥,遇宝祥,19055451,15900410,14,True,0.33,0.67,0.5,0.33,0.62,0.0,0.0,0.0,0.0,0.0,1,1,1
裕祥,钰祥和,19055451,15954284,14,True,0.33,0.73,0.5,0.33,0.6,0.0,0.0,0.0,0.0,0.0,1,1,1
裕祥,美玉祥,19055451,18390741,14,True,0.33,0.67,0.5,0.33,0.62,0.0,0.0,0.0,0.0,0.0,1,1,1
裕祥,郁香翡,19055451,17914762,14,True,0.0,0.67,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1,1,1
朗宴 LONGYEAR,MAZZOT UHREN;美世德屋赫伦,16078328,3884080,14,True,0.0,0.1,0.0,0.0,0.03,0.0,0.36,0.0,0.0,0.0,1,1,0
佩洛西 PELOSI,MAZZOT UHREN;美世德屋赫伦,16420164,3884080,14,True,0.0,0.25,0.0,0.0,0.02,0.0,0.32,0.0,0.0,0.0,1,1,0
古艺古韵,MAZZOT UHREN;美世德屋赫伦,16340333,3884080,14,True,0.0,0.35,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,1,1,0
姿琪,MAZZOT UHREN;美世德屋赫伦,19723446,3884080,14,True,0.0,0.15,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,1,1,0
福传坊,MAZZOT UHREN;美世德屋赫伦,18744027,3884080,14,True,0.0,0.2,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,1,1,0
韭韭,爱久久 ETERNAL LOVE,16116927,7155042,14,True,0.0,0.7,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,1,1,1
应人石,MAZZOT UHREN;美世德屋赫伦,19063517,3884080,14,True,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1,1,0
名奴,MAZZOT UHREN;美世德屋赫伦,16783073,3884080,14,True,0.0,0.2,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1,1,0
裕尚福 YU SHANG FOOK,MAZZOT UHREN;美世德屋赫伦,19009207,3884080,14,True,0.0,0.25,0.0,0.0,0.02,0.0,0.32,0.0,0.0,0.0,1,1,0
煌庭翠,MAZZOT UHREN;美世德屋赫伦,19448536,3884080,14,True,0.0,0.2,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,1,1,0
泰邦,MAZZOT UHREN;美世德屋赫伦,19804169,3884080,14,True,0.0,0.1,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,1,1,0
鑫百翠,MAZZOT UHREN;美世德屋赫伦,20157959,3884080,14,True,0.0,0.2,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,1,1,0
晗钰萃,MAZZOT UHREN;美世德屋赫伦,17815433,3884080,14,True,0.0,0.25,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,1,1,0
暖兮饰界,MAZZOT UHREN;美世德屋赫伦,18329471,3884080,14,True,0.0,0.2,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,1,1,0
周丰福,MAZZOT UHREN;美世德屋赫伦,17273709,3884080,14,True,0.0,0.2,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1,1,0
维运,MAZZOT UHREN;美世德屋赫伦,19803554,3884080,14,True,0.0,0.25,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1,1,0
澳特老山,爱喜,16169350,3882023,3,True,0.0,0.14,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1,1,0
杜莉嘉 DOLLY&GARDENA,MAZZOT UHREN;美世德屋赫伦,19400029,3884080,14,True,0.0,0.2,0.0,0.0,0.01,0.0,0.35,0.0,0.0,0.0,1,1,0
黛姿芙 DAZLIVE,MAZZOT UHREN;美世德屋赫伦,16227683,3884080,14,True,0.0,0.25,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,1,1,0
高桥银匠,MAZZOT UHREN;美世德屋赫伦,19844310,3884080,14,True,0.0,0.15,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,1,1,0
阿靓,MAZZOT UHREN;美世德屋赫伦,16151353,3884080,14,True,0.0,0.1,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1,1,0
臻赞,珍赞,17018176,15069337,14,True,0.5,1.0,0.5,0.5,0.86,0.75,0.0,0.0,0.0,0.0,1,1,1
富皇,MAZZOT UHREN;美世德屋赫伦,16266013,3884080,14,True,0.0,0.15,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,1,1,0
俏彩,MAZZOT UHREN;美世德屋赫伦,16695588,3884080,14,True,0.0,0.1,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1,1,0
翠灿蝶,MAZZOT UHREN;美世德屋赫伦,16344478,3884080,14,True,0.0,0.25,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1,1,0
ANA DE COSTA,MAZZOT UHREN;美世德屋赫伦,17111721,3884080,14,True,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,1,1,0
兑美 BEAUTY PROMISE,MAZZOT UHREN;美世德屋赫伦,16377993,3884080,14,True,0.0,0.15,0.5,0.17,0.03,0.0,0.46,0.0,0.0,0.0,1,1,0
安马尼  ACTIVE MANLY,MAZZOT UHREN;美世德屋赫伦,16492415,3884080,14,True,0.0,0.1,0.0,0.0,0.03,0.0,0.5,0.0,0.0,0.0,1,1,0
纯娜,MAZZOT UHREN;美世德屋赫伦,16670964,3884080,14,True,0.0,0.15,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1,1,0
悦王,MAZZOT UHREN;美世德屋赫伦,17390707,3884080,14,True,0.0,0.15,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1,1,0
摩翠阁,MAZZOT UHREN;美世德屋赫伦,18856359,3884080,14,True,0.0,0.25,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1,1,0
吉光凤羽,MAZZOT UHREN;美世德屋赫伦,18542997,3884080,14,True,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
亿玫瑰,MAZZOT UHREN;美世德屋赫伦,17381863,3884080,14,True,0.0,0.25,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1,1,0
金廷,金亭悦,19812423,11189726,14,True,0.33,0.67,0.5,0.33,0.6,0.0,0.0,0.0,0.0,0.0,1,1,1
福满天,爱喜,16104144,3882023,3,True,0.0,0.27,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1,1,0
水晶街,MAZZOT UHREN;美世德屋赫伦,17956600,3884080,14,True,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
MAYACOLD,MAZZOT UHREN;美世德屋赫伦,19644585,3884080,14,True,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,1,1,0
CHEGAGO,MAZZOT UHREN;美世德屋赫伦,16851221,3884080,14,True,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,1,1,0
潮哮,MAZZOT UHREN;美世德屋赫伦,16797271,3884080,14,True,0.0,0.1,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1,1,0
佩伊,佩得意,19390200,3882473,14,True,0.33,0.67,0.5,0.33,0.62,0.0,0.0,0.0,0.0,0.0,1,1,1
千禧汇,MAZZOT UHREN;美世德屋赫伦,18858456,3884080,14,True,0.0,0.25,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1,1,0
韩翠阁,MAZZOT UHREN;美世德屋赫伦,19957626,3884080,14,True,0.0,0.2,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,1,1,0
银高珠宝,MAZZOT UHREN;美世德屋赫伦,17526803,3884080,14,True,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
银前线,MAZZOT UHREN;美世德屋赫伦,17517588,3884080,14,True,0.0,0.2,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1,1,0
银之诱惑,MAZZOT UHREN;美世德屋赫伦,17504638,3884080,14,True,0.0,0.4,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1,1,0
锦誉,金珀裕,16369760,15162225,14,True,0.0,0.67,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,1,1,1
锦誉,金谕,16369760,11578549,14,True,0.0,1.0,0.0,0.0,0.02,0.46,0.0,0.0,0.0,0.0,1,1,1
锦誉,金钰福,16369760,12900821,14,True,0.0,0.67,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,1,1,1
锦誉,金裕,16369760,10949745,14,True,0.0,1.0,0.0,0.0,0.05,0.38,0.0,0.0,0.0,0.0,1,1,1
锦誉,金钰泽,16369760,16362626,14,True,0.0,0.67,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,1,1,1
美丽主角,MAZZOT UHREN;美世德屋赫伦,17511432,3884080,14,True,0.17,0.45,0.25,0.17,0.3,0.0,0.0,0.0,0.0,0.0,1,1,0
Y 8,MAZZOT UHREN;美世德屋赫伦,18530303,3884080,14,True,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,1,1,0
GX,MAZZOT UHREN;美世德屋赫伦,19998712,3884080,14,True,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,1,1,0
潮缘金,MAZZOT UHREN;美世德屋赫伦,19911297,3884080,14,True,0.0,0.25,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,1,1,0
银时空,MAZZOT UHREN;美世德屋赫伦,17527011,3884080,14,True,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
银之朵,MAZZOT UHREN;美世德屋赫伦,17527117,3884080,14,True,0.0,0.3,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,1,1,0
帝莎珠宝,MAZZOT UHREN;美世德屋赫伦,17286453A,3884080,14,True,0.0,0.35,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,1,1,0
神银匠,MAZZOT UHREN;美世德屋赫伦,17527121,3884080,14,True,0.0,0.15,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1,1,0
银之铭,MAZZOT UHREN;美世德屋赫伦,17527123,3884080,14,True,0.0,0.2,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,1,1,0
天丰恒,MAZZOT UHREN;美世德屋赫伦,19965249,3884080,14,True,0.0,0.3,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,1,1,0
菲维丽,MAZZOT UHREN;美世德屋赫伦,19998002,3884080,14,True,0.0,0.3,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1,1,0
口力米大  COLIMIDA,MAZZOT UHREN;美世德屋赫伦,18478503,3884080,14,True,0.0,0.2,0.0,0.0,0.07,0.0,0.36,0.0,0.0,0.0,1,1,0
万花筒.香,爱喜,18725280,3882023,3,True,0.0,0.2,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,1,1,0
银之霸,MAZZOT UHREN;美世德屋赫伦,17527127,3884080,14,True,0.0,0.2,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1,1,0
圣克拉,MAZZOT UHREN;美世德屋赫伦,17745196,3884080,14,True,0.0,0.35,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,1,1,0
佰秀恋,MAZZOT UHREN;美世德屋赫伦,18161752,3884080,14,True,0.0,0.3,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1,1,0
蒂慕黛维  TIMDAVIE,MAZZOT UHREN;美世德屋赫伦,18284460,3884080,14,True,0.0,0.3,0.0,0.0,0.02,0.0,0.36,0.0,0.0,0.0,1,1,0
翡翠秘密,MAZZOT UHREN;美世德屋赫伦,19335023,3884080,14,True,0.0,0.3,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1,1,0
凡柔,MAZZOT UHREN;美世德屋赫伦,18161756,3884080,14,True,0.0,0.1,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1,1,0
银动力,MAZZOT UHREN;美世德屋赫伦,17527295,3884080,14,True,0.0,0.25,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1,1,0
立银坊,MAZZOT UHREN;美世德屋赫伦,17527297,3884080,14,True,0.0,0.2,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1,1,0
费雷罗 VERYLOW,巨峰,16781468,3882921,12,True,0.0,0.18,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,1,1,0
DGH,DGH,18915862A,16010265,9,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1,1,1
金维拉,MAZZOT UHREN;美世德屋赫伦,17527296,3884080,14,True,0.0,0.25,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,1,1,0
品秀一生 PINXIU&LIFE,MAZZOT UHREN;美世德屋赫伦,18161758,3884080,14,True,0.0,0.25,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,1,1,0
尚之尊,MAZZOT UHREN;美世德屋赫伦,18430590,3884080,14,True,0.0,0.35,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,1,1,0
媚翠,MAZZOT UHREN;美世德屋赫伦,17723337,3884080,14,True,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
ZS,MAZZOT UHREN;美世德屋赫伦,17395258,3884080,14,True,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,1,1,0
波波熊 BOLVEBEAR,MAZZOT UHREN;美世德屋赫伦,17568873,3884080,14,True,0.0,0.1,0.0,0.0,0.13,0.0,0.36,0.0,0.0,0.0,1,1,0
帝梵格,梵格诗蒂,19178562,18321282,14,True,0.25,0.23,0.67,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,1,1
